booking_id,user_id,table_id,booking_date,time_slot,party_size,occasion,duration_minutes,status,special_requests,is_repeat_customer,booking_advance_days,total_spent,created_at
B002993,U0281,T006,2024-09-11,Early Dinner,4,Celebration,99,Completed,False,False,11,676.54,2024-08-16
B002994,U0863,T020,2024-03-14,Early Dinner,2,Romantic,97,Completed,False,False,25,330.0,2024-02-27
B002995,U0027,T022,2024-08-26,Lunch,4,Business,65,Completed,False,False,19,450.14,2024-08-12
B002996,U0299,T015,2024-04-05,Prime Dinner,2,Friends,112,Cancelled,False,False,12,187.32,2024-04-05
B002997,U0407,T039,2023-11-14,Prime Dinner,4,Romantic,126,Completed,True,False,5,675.33,2023-11-08
B002998,U0949,T032,2024-12-24,Early Dinner,2,Romantic,120,Completed,False,True,16,416.53,2024-11-29
B002999,U0313,T016,2024-08-26,Early Dinner,4,Family,79,Completed,True,False,19,574.02,2024-08-06
B003000,U0065,T015,2024-01-06,Lunch,2,Family,88,Completed,False,False,25,171.18,2023-12-13
B003001,U0205,T020,2023-09-18,Lunch,2,Family,106,Completed,True,False,21,517.16,2023-09-07
B003002,U0351,T002,2023-09-21,Prime Dinner,2,Friends,127,Completed,False,True,13,378.68,2023-09-18
B003003,U0701,T046,2023-06-28,Late Dinner,4,Romantic,164,Cancelled,False,True,12,699.43,2023-06-18
B003004,U0471,T047,2023-04-30,Lunch,4,Business,80,Completed,False,False,20,856.9,2023-04-27
B003005,U0902,T013,2024-06-29,Late Dinner,2,Casual,203,Completed,False,False,11,330.38,2024-06-26
B003006,U0600,T040,2024-11-27,Early Dinner,6,Friends,99,Completed,False,False,19,851.49,2024-11-13
B003007,U0231,T040,2023-05-10,Early Dinner,4,Casual,131,Completed,False,False,24,651.19,2023-05-10
B003008,U0454,T037,2023-10-14,Prime Dinner,4,Family,212,Completed,False,True,3,350.44,2023-09-21
B003009,U0691,T035,2024-01-16,Late Dinner,2,Romantic,163,Completed,False,True,15,199.5,2024-01-08
B003010,U0542,T007,2024-02-06,Lunch,6,Casual,98,Completed,False,True,18,833.46,2024-02-04
B003011,U0814,T019,2024-07-18,Lunch,4,Business,60,Completed,False,True,24,573.02,2024-07-09
B003012,U0864,T045,2024-02-12,Early Dinner,4,Business,186,Completed,False,False,29,690.2,2024-02-06
B003013,U0523,T027,2024-06-20,Late Dinner,4,Casual,136,Completed,False,False,7,622.07,2024-06-13
B003014,U0976,T025,2023-01-29,Early Dinner,2,Casual,94,Completed,True,False,14,309.49,2023-01-12
B003015,U0088,T042,2023-10-28,Early Dinner,4,Business,79,Completed,False,False,28,652.87,2023-10-08
B003016,U0439,T013,2023-09-06,Prime Dinner,2,Romantic,158,Completed,False,False,18,353.85,2023-09-04
B003017,U0564,T025,2023-01-21,Late Dinner,4,Family,200,Completed,False,True,6,758.15,2023-01-12
B003018,U0110,T025,2024-03-24,Prime Dinner,4,Romantic,144,Completed,False,False,13,707.22,2024-03-11
B003019,U0452,T016,2023-08-20,Late Dinner,2,Celebration,187,Completed,False,False,10,374.4,2023-08-07
B003020,U0500,T023,2023-01-04,Lunch,4,Casual,109,Completed,False,False,10,686.09,2022-12-21
B003021,U0845,T002,2023-07-10,Early Dinner,2,Friends,93,Completed,False,True,0,230.72,2023-06-11
B003022,U0699,T039,2023-03-09,Prime Dinner,6,Romantic,130,Completed,False,True,14,1145.82,2023-02-16
B003023,U0538,T040,2023-12-23,Late Dinner,6,Friends,149,Completed,False,False,9,1100.06,2023-12-13
B003024,U0918,T049,2024-10-22,Prime Dinner,2,Casual,143,Completed,False,True,14,349.35,2024-10-05
B003025,U0389,T017,2024-07-05,Lunch,2,Business,114,Completed,False,False,25,337.86,2024-06-27
B003026,U0354,T038,2023-11-25,Early Dinner,2,Casual,135,Cancelled,False,False,4,328.32,2023-11-17
B003027,U0271,T011,2024-12-16,Lunch,2,Celebration,86,Completed,False,False,11,410.09,2024-11-23
B003028,U0753,T020,2023-11-22,Prime Dinner,2,Celebration,133,Completed,False,True,28,376.62,2023-11-21
B003029,U0764,T029,2023-09-04,Prime Dinner,4,Friends,127,Cancelled,False,True,15,697.82,2023-08-21
B003030,U0927,T018,2024-12-04,Early Dinner,4,Romantic,93,Completed,False,False,3,586.83,2024-11-10
B003031,U0300,T021,2024-05-03,Early Dinner,2,Friends,165,Completed,False,False,22,252.68,2024-04-22
B003032,U0763,T011,2024-04-11,Late Dinner,2,Celebration,224,Completed,False,False,2,215.34,2024-04-01
B003033,U0167,T034,2024-04-10,Late Dinner,2,Casual,233,Completed,True,True,14,440.84,2024-04-10
B003034,U0259,T046,2024-08-22,Prime Dinner,4,Celebration,150,Cancelled,False,True,7,576.17,2024-08-02
B003035,U0201,T050,2023-11-23,Late Dinner,2,Business,188,Completed,False,False,29,209.4,2023-11-07
B003036,U0322,T028,2024-03-27,Lunch,4,Friends,88,Completed,False,True,21,754.01,2024-03-20
B003037,U0637,T044,2024-03-06,Lunch,2,Celebration,129,Completed,False,False,15,313.55,2024-02-12
B003038,U0524,T030,2023-06-16,Late Dinner,6,Family,188,Completed,False,False,25,970.93,2023-06-15
B003039,U0043,T010,2023-08-17,Early Dinner,2,Celebration,167,Completed,False,False,26,280.14,2023-07-29
B003040,U0980,T019,2023-06-14,Prime Dinner,6,Family,123,Cancelled,False,False,21,1092.42,2023-05-20
B003041,U0861,T038,2023-06-13,Prime Dinner,2,Celebration,108,Completed,False,False,14,462.71,2023-05-31
B003042,U0480,T011,2023-02-02,Early Dinner,4,Casual,142,Completed,False,True,9,677.46,2023-01-31
B003043,U0035,T023,2024-11-01,Lunch,4,Romantic,74,Completed,False,False,0,728.1,2024-10-23
B003044,U0121,T040,2024-05-22,Early Dinner,4,Family,78,Completed,False,True,14,1106.45,2024-05-14
B003045,U0647,T014,2024-08-22,Early Dinner,2,Friends,140,Completed,True,True,18,115.5,2024-08-06
B003046,U0376,T035,2023-06-08,Late Dinner,2,Friends,224,Completed,False,False,3,237.24,2023-06-05
B003047,U0287,T006,2024-02-18,Late Dinner,4,Casual,182,Completed,False,True,4,679.99,2024-01-29
B003048,U0798,T029,2023-03-03,Late Dinner,4,Family,180,Completed,True,False,4,574.08,2023-02-18
B003049,U0634,T023,2024-03-25,Lunch,4,Casual,86,Completed,False,False,4,856.18,2024-03-24
B003050,U0684,T019,2023-04-09,Late Dinner,6,Business,197,Completed,True,False,6,1049.79,2023-04-08
B003051,U0324,T004,2023-01-21,Lunch,4,Family,122,Cancelled,False,False,26,652.7,2022-12-31
B003052,U0817,T031,2024-11-28,Lunch,2,Friends,123,Completed,False,False,0,566.46,2024-11-14
B003053,U0874,T032,2023-08-01,Late Dinner,2,Family,155,Cancelled,False,True,18,306.5,2023-07-04
B003054,U0581,T034,2024-07-24,Prime Dinner,4,Friends,149,Completed,False,False,12,784.52,2024-06-29
B003055,U0012,T002,2024-07-31,Prime Dinner,2,Celebration,179,Completed,False,True,1,349.93,2024-07-15
B003056,U0757,T044,2023-03-13,Lunch,2,Celebration,60,Completed,False,False,19,269.32,2023-03-06
B003057,U0856,T045,2024-09-23,Lunch,4,Business,124,Completed,False,False,8,593.34,2024-08-28
B003058,U0059,T025,2024-07-28,Prime Dinner,2,Family,111,Completed,False,True,29,242.32,2024-07-28
B003059,U0978,T029,2023-07-29,Early Dinner,2,Family,63,Completed,False,True,21,240.79,2023-07-21
B003060,U0163,T010,2024-10-31,Prime Dinner,4,Business,123,Completed,True,False,26,511.69,2024-10-24
B003061,U0145,T017,2023-04-15,Lunch,4,Celebration,108,Completed,False,True,25,570.7,2023-04-09
B003062,U0862,T015,2024-02-22,Prime Dinner,2,Friends,140,Completed,True,True,19,211.85,2024-02-12
B003063,U0937,T038,2023-09-11,Late Dinner,2,Family,134,Completed,False,False,16,240.14,2023-09-02
B003064,U0030,T004,2024-10-30,Early Dinner,4,Family,100,Completed,False,False,6,856.74,2024-10-13
B003065,U0615,T043,2023-10-22,Late Dinner,2,Celebration,123,Completed,False,True,3,97.96,2023-10-10
B003066,U0577,T021,2024-07-07,Early Dinner,2,Celebration,147,Completed,False,False,26,265.05,2024-06-16
B003067,U0808,T039,2023-02-01,Late Dinner,4,Celebration,185,Completed,False,False,20,494.91,2023-01-06
B003068,U0664,T011,2023-06-25,Early Dinner,2,Family,122,Completed,True,False,5,268.68,2023-06-10
B003069,U0762,T030,2024-07-14,Lunch,4,Friends,60,Cancelled,False,True,23,688.44,2024-06-28
B003070,U0657,T031,2023-10-03,Early Dinner,2,Celebration,164,Completed,True,True,8,472.82,2023-09-16
B003071,U0402,T014,2024-06-11,Prime Dinner,4,Celebration,157,Completed,True,True,20,664.98,2024-05-29
B003072,U0755,T004,2023-11-30,Lunch,4,Family,82,Cancelled,False,False,25,383.38,2023-11-24
B003073,U0208,T032,2023-04-05,Prime Dinner,2,Friends,95,Completed,False,True,16,156.67,2023-03-16
B003074,U0008,T031,2024-07-14,Late Dinner,2,Friends,170,Completed,False,False,26,437.09,2024-07-10
B003075,U0290,T027,2023-05-15,Early Dinner,6,Celebration,165,Completed,False,True,11,651.29,2023-04-23
B003076,U0216,T047,2023-04-30,Lunch,4,Family,111,Completed,False,False,13,623.21,2023-04-06
B003077,U0322,T049,2023-10-30,Late Dinner,2,Friends,215,Cancelled,False,True,24,284.03,2023-10-09
B003078,U0663,T004,2024-08-10,Late Dinner,4,Celebration,161,Completed,False,False,21,670.9,2024-07-15
B003079,U0074,T033,2024-09-03,Early Dinner,2,Family,156,Completed,False,False,29,221.68,2024-08-18
B003080,U0315,T038,2024-09-12,Prime Dinner,2,Friends,115,Completed,False,False,7,256.97,2024-08-24
B003081,U0694,T047,2024-03-13,Prime Dinner,2,Business,160,Completed,False,False,6,228.35,2024-03-08
B003082,U0633,T039,2024-06-25,Prime Dinner,6,Friends,169,Completed,False,False,21,1190.06,2024-05-29
B003083,U0332,T027,2024-09-29,Prime Dinner,8,Romantic,156,Completed,False,False,18,917.16,2024-09-03
B003084,U0991,T009,2024-10-01,Late Dinner,6,Celebration,188,Completed,False,True,1,547.9,2024-09-20
B003085,U0882,T042,2023-08-17,Late Dinner,4,Celebration,117,Completed,False,False,19,777.67,2023-08-09
B003086,U0684,T032,2023-06-19,Early Dinner,6,Friends,133,Completed,False,False,25,1181.65,2023-05-21
B003087,U0202,T011,2023-04-17,Early Dinner,4,Business,65,Completed,False,False,24,406.45,2023-03-20
B003088,U0252,T035,2024-11-14,Late Dinner,2,Romantic,163,Completed,False,True,7,376.97,2024-10-19
B003089,U0784,T041,2024-02-03,Early Dinner,4,Family,92,Completed,False,False,6,276.03,2024-01-20
B003090,U0642,T007,2023-01-03,Early Dinner,4,Romantic,197,Completed,False,False,8,483.81,2022-12-17
B003091,U0762,T011,2024-09-19,Lunch,4,Business,110,Completed,False,True,0,692.32,2024-09-05
B003092,U0683,T045,2023-09-15,Lunch,4,Casual,86,Cancelled,False,False,26,507.1,2023-08-19
B003093,U0676,T041,2024-05-20,Lunch,4,Family,108,Completed,False,True,20,470.56,2024-05-12
B003094,U0799,T007,2023-06-14,Prime Dinner,6,Celebration,162,Completed,True,True,5,800.45,2023-05-26
B003095,U0110,T048,2023-11-27,Lunch,4,Romantic,81,Cancelled,False,True,9,791.93,2023-11-08
B003096,U0413,T014,2024-03-09,Prime Dinner,4,Friends,134,Completed,False,False,10,451.52,2024-02-29
B003097,U0492,T031,2023-03-25,Early Dinner,2,Casual,172,Completed,False,True,2,317.31,2023-02-28
B003098,U0609,T030,2024-04-05,Lunch,2,Friends,139,No-show,False,False,28,371.28,2024-03-13
B003099,U0166,T020,2024-04-29,Early Dinner,2,Celebration,73,Completed,False,False,27,394.36,2024-04-26
B003100,U0115,T016,2024-11-26,Early Dinner,4,Family,142,Completed,False,False,3,628.96,2024-10-31
B003101,U0255,T001,2023-02-09,Prime Dinner,4,Friends,118,Completed,False,False,29,681.24,2023-02-04
B003102,U0066,T010,2024-12-17,Lunch,4,Celebration,60,Completed,False,True,11,587.05,2024-12-07
B003103,U0168,T036,2023-04-17,Prime Dinner,2,Casual,90,Completed,False,True,16,316.12,2023-04-01
B003104,U0908,T026,2024-12-23,Lunch,2,Friends,60,Cancelled,True,False,12,243.92,2024-12-21
B003105,U0801,T008,2024-01-04,Early Dinner,4,Celebration,75,Cancelled,False,True,17,714.7,2023-12-14
B003106,U0582,T031,2023-01-10,Late Dinner,2,Family,203,Completed,True,False,15,266.51,2022-12-24
B003107,U0414,T049,2023-12-22,Late Dinner,2,Celebration,241,Completed,False,False,0,377.42,2023-12-04
B003108,U0351,T017,2024-05-21,Prime Dinner,4,Casual,187,Completed,False,False,15,1070.75,2024-04-25
B003109,U0840,T007,2024-10-30,Late Dinner,6,Celebration,147,Completed,False,False,20,852.0,2024-10-28
B003110,U0368,T019,2023-11-08,Lunch,6,Celebration,99,Completed,False,False,24,565.33,2023-10-31
B003111,U0299,T038,2024-08-20,Prime Dinner,2,Casual,149,Completed,True,True,26,216.74,2024-08-14
B003112,U0421,T008,2023-01-16,Early Dinner,2,Business,91,Completed,False,True,13,226.36,2023-01-14
B003113,U0757,T040,2024-11-17,Early Dinner,4,Celebration,124,Completed,False,False,20,611.11,2024-10-22
B003114,U0039,T037,2024-08-23,Prime Dinner,2,Celebration,112,Completed,True,True,25,312.08,2024-08-17
B003115,U0836,T048,2024-06-19,Prime Dinner,2,Romantic,105,Completed,False,False,13,418.6,2024-06-09
B003116,U0527,T040,2024-09-30,Lunch,6,Casual,85,Completed,False,True,26,1019.96,2024-09-08
B003117,U0347,T041,2024-08-12,Late Dinner,6,Romantic,145,Completed,False,False,10,847.66,2024-07-20
B003118,U0660,T005,2024-07-07,Lunch,2,Friends,89,Completed,False,True,5,222.7,2024-06-18
B003119,U0651,T026,2024-11-03,Lunch,4,Business,60,Completed,False,False,0,590.75,2024-10-23
B003120,U0681,T027,2023-08-04,Early Dinner,4,Business,93,Completed,False,True,6,471.31,2023-07-31
B003121,U0305,T043,2023-05-19,Lunch,4,Family,89,Completed,False,True,5,502.4,2023-05-06
B003122,U0451,T044,2023-10-19,Early Dinner,2,Celebration,135,Completed,False,True,12,291.92,2023-10-02
B003123,U0334,T028,2023-05-26,Prime Dinner,4,Celebration,156,Completed,False,False,13,508.8,2023-05-06
B003124,U0349,T025,2023-07-21,Late Dinner,4,Business,162,Cancelled,False,True,17,261.61,2023-06-25
B003125,U0349,T014,2024-04-04,Early Dinner,6,Business,130,Completed,True,False,26,534.11,2024-03-10
B003126,U0062,T006,2024-12-02,Prime Dinner,2,Business,194,Completed,True,False,23,389.5,2024-11-10
B003127,U0746,T020,2023-02-23,Lunch,2,Celebration,82,Completed,False,True,11,263.38,2023-02-05
B003128,U0160,T048,2024-02-08,Late Dinner,2,Business,124,Completed,False,False,9,333.21,2024-02-07
B003129,U0205,T046,2024-10-10,Lunch,2,Romantic,80,Completed,False,False,13,315.03,2024-10-04
B003130,U0394,T046,2024-06-12,Late Dinner,4,Friends,202,Cancelled,False,True,27,818.36,2024-06-01
B003131,U0716,T048,2024-07-07,Prime Dinner,2,Business,142,Completed,False,True,25,320.51,2024-06-10
B003132,U0961,T028,2024-02-03,Early Dinner,4,Romantic,82,Completed,False,False,6,399.9,2024-01-28
B003133,U0521,T014,2024-08-21,Early Dinner,4,Friends,166,Completed,False,False,8,527.25,2024-08-14
B003134,U0683,T025,2024-09-20,Lunch,2,Business,119,Completed,False,True,23,240.86,2024-08-29
B003135,U0727,T027,2023-09-16,Lunch,4,Friends,83,Cancelled,False,False,18,601.62,2023-08-21
B003136,U0729,T044,2024-08-13,Lunch,2,Romantic,114,Completed,False,False,6,326.07,2024-07-24
B003137,U0583,T003,2023-03-13,Late Dinner,2,Business,226,Cancelled,True,False,8,290.2,2023-02-27
B003138,U0063,T016,2024-11-23,Early Dinner,2,Romantic,75,No-show,False,True,8,107.42,2024-11-07
B003139,U0540,T046,2023-11-24,Late Dinner,4,Casual,187,Completed,False,False,17,515.54,2023-11-15
B003140,U0675,T045,2024-08-21,Late Dinner,4,Friends,188,Completed,False,True,18,577.95,2024-08-14
B003141,U0442,T012,2024-09-20,Prime Dinner,4,Celebration,217,Cancelled,False,False,11,389.0,2024-09-04
B003142,U0953,T017,2023-10-03,Late Dinner,4,Business,204,Completed,False,True,17,637.4,2023-09-09
B003143,U0101,T037,2024-07-31,Prime Dinner,4,Friends,146,Completed,False,False,5,611.32,2024-07-06
B003144,U0665,T004,2023-02-02,Lunch,4,Celebration,106,Completed,True,False,14,1100.65,2023-01-28
B003145,U0109,T027,2023-03-12,Prime Dinner,6,Celebration,132,Completed,False,False,23,879.3,2023-03-09
B003146,U0778,T022,2024-06-05,Early Dinner,4,Celebration,139,Completed,False,True,12,473.0,2024-05-31
B003147,U0142,T030,2023-12-03,Early Dinner,2,Casual,113,Completed,False,False,0,230.31,2023-11-17
B003148,U0424,T010,2023-04-27,Late Dinner,2,Celebration,191,Completed,False,False,4,287.79,2023-04-22
B003149,U0140,T038,2024-04-02,Early Dinner,2,Romantic,98,Completed,True,False,4,246.32,2024-03-05
B003150,U0485,T041,2023-02-12,Early Dinner,4,Business,89,Completed,False,True,21,759.22,2023-01-22
B003151,U0748,T041,2024-01-30,Prime Dinner,4,Celebration,177,Completed,False,True,6,634.35,2024-01-17
B003152,U0707,T022,2024-07-16,Lunch,4,Casual,89,Cancelled,False,True,18,717.19,2024-07-02
B003153,U0127,T012,2024-11-18,Lunch,2,Family,92,Completed,False,False,12,314.16,2024-11-09
B003154,U0220,T014,2023-02-12,Lunch,4,Family,119,Completed,False,False,28,851.4,2023-01-18
B003155,U0050,T044,2024-06-29,Lunch,2,Family,60,Completed,True,False,0,324.46,2024-06-11
B003156,U0252,T007,2023-05-03,Late Dinner,6,Romantic,142,Completed,False,False,8,939.37,2023-04-19
B003157,U0703,T050,2024-09-07,Early Dinner,2,Friends,136,Completed,True,False,4,480.86,2024-08-11
B003158,U0409,T040,2023-11-08,Early Dinner,2,Casual,124,Completed,False,True,12,115.75,2023-10-16
B003159,U0403,T037,2023-08-04,Lunch,4,Celebration,60,Completed,False,True,5,993.96,2023-08-04
B003160,U0084,T049,2023-12-31,Early Dinner,2,Celebration,113,Completed,True,False,3,373.46,2023-12-21
B003161,U0733,T019,2023-03-24,Prime Dinner,2,Friends,152,Completed,False,True,20,204.39,2023-03-13
B003162,U0952,T004,2023-10-26,Late Dinner,4,Business,241,Completed,False,False,25,717.09,2023-10-11
B003163,U0825,T014,2024-08-24,Late Dinner,2,Business,183,Completed,False,False,23,285.61,2024-08-23
B003164,U0864,T040,2023-07-05,Prime Dinner,2,Casual,114,Completed,True,False,8,542.25,2023-06-22
B003165,U0321,T044,2023-06-16,Lunch,2,Celebration,98,Completed,True,True,13,294.46,2023-05-19
B003166,U0482,T002,2023-07-16,Early Dinner,2,Friends,144,Cancelled,False,False,8,389.99,2023-07-04
B003167,U0809,T008,2024-05-03,Late Dinner,4,Casual,217,Completed,False,True,4,687.3,2024-04-13
B003168,U0293,T022,2024-01-29,Prime Dinner,2,Celebration,150,Completed,False,False,26,296.12,2024-01-24
B003169,U0557,T004,2023-02-06,Early Dinner,4,Casual,94,Completed,True,False,2,733.46,2023-01-31
B003170,U0561,T040,2023-03-02,Prime Dinner,2,Casual,178,Completed,False,True,25,379.18,2023-02-19
B003171,U0468,T027,2023-03-21,Late Dinner,6,Celebration,194,Completed,False,False,28,838.8,2023-03-08
B003172,U0094,T023,2023-12-06,Late Dinner,6,Business,164,Cancelled,False,False,28,851.56,2023-11-21
B003173,U0032,T001,2023-04-13,Lunch,2,Friends,138,Completed,False,True,8,135.84,2023-03-31
B003174,U0550,T037,2023-04-27,Early Dinner,2,Romantic,162,Cancelled,False,True,24,336.96,2023-03-30
B003175,U0089,T007,2023-06-29,Prime Dinner,4,Romantic,145,Cancelled,False,True,11,506.85,2023-06-02
B003176,U0482,T040,2024-12-19,Early Dinner,2,Family,99,Completed,False,False,6,508.75,2024-12-05
B003177,U0888,T016,2024-02-26,Late Dinner,4,Business,219,Completed,False,True,29,654.43,2024-02-15
B003178,U0011,T005,2024-09-30,Lunch,2,Family,125,Completed,False,False,9,217.62,2024-09-05
B003179,U0189,T008,2023-05-16,Prime Dinner,4,Friends,153,Completed,True,True,24,762.6,2023-04-22
B003180,U0574,T044,2023-11-25,Lunch,2,Family,101,Completed,False,False,18,402.1,2023-11-13
B003181,U0947,T029,2024-02-23,Lunch,2,Family,109,Completed,False,False,28,296.79,2024-02-21
B003182,U0328,T033,2024-07-20,Early Dinner,2,Business,94,Completed,False,True,22,220.22,2024-07-06
B003183,U0895,T030,2023-01-09,Early Dinner,4,Romantic,186,Completed,True,True,11,488.04,2022-12-16
B003184,U0086,T018,2023-03-04,Late Dinner,4,Friends,171,Completed,True,False,24,802.7,2023-02-08
B003185,U0809,T009,2023-04-18,Prime Dinner,4,Casual,171,Completed,False,False,16,612.85,2023-04-16
B003186,U0662,T008,2024-12-11,Early Dinner,2,Romantic,124,Completed,False,False,14,201.39,2024-11-16
B003187,U0009,T015,2023-12-27,Early Dinner,2,Romantic,66,Completed,False,True,0,392.85,2023-12-02
B003188,U0709,T002,2023-06-15,Prime Dinner,2,Friends,186,Completed,True,False,16,288.78,2023-05-21
B003189,U0539,T021,2023-12-22,Lunch,2,Friends,92,Completed,False,True,26,353.66,2023-12-16
B003190,U0667,T040,2024-06-21,Lunch,4,Celebration,117,Completed,False,True,22,878.36,2024-06-07
B003191,U0526,T004,2023-08-03,Late Dinner,2,Romantic,156,Completed,False,False,29,262.24,2023-07-12
B003192,U0830,T029,2024-03-13,Prime Dinner,6,Business,187,Completed,False,True,2,1433.45,2024-02-15
B003193,U0266,T047,2023-07-17,Late Dinner,2,Family,213,Completed,False,False,9,310.85,2023-06-29
B003194,U0432,T047,2024-06-20,Prime Dinner,4,Business,169,Completed,False,False,4,296.81,2024-05-22
B003195,U0319,T036,2024-07-16,Late Dinner,2,Celebration,206,Completed,False,False,7,291.95,2024-07-14
B003196,U0728,T036,2024-10-11,Early Dinner,2,Business,63,Completed,False,False,17,163.7,2024-09-28
B003197,U0693,T046,2024-04-10,Late Dinner,4,Romantic,199,Completed,False,True,6,639.2,2024-03-20
