interaction_id,user_id,table_id,interaction_type,timestamp,rating,session_duration_seconds,device_type,source
I003643,U0888,T041,view,2023-08-12 00:00:00,,93.1778978331451,mobile,browse
I003644,U0017,T011,favorite,2024-04-29 00:00:00,,,mobile,search
I003645,U0461,T026,view,2023-02-21 00:00:00,,5.836414677512298,mobile,recommendation
I003646,U0874,T024,view,2023-04-22 00:00:00,,32.26889394440889,mobile,direct
I003647,U0905,T038,view,2024-09-02 00:00:00,,128.50044667761915,desktop,search
I003648,U0936,T007,view,2023-07-22 00:00:00,,38.55566098155368,desktop,recommendation
I003649,U0894,T027,favorite,2023-10-19 00:00:00,,,mobile,browse
I003650,U0740,T046,view,2023-05-19 00:00:00,,23.793766267757032,mobile,search
I003651,U0262,T009,view,2024-12-18 00:00:00,,1.316868263910233,desktop,recommendation
I003652,U0131,T037,view,2023-09-13 00:00:00,,13.997199865619866,desktop,direct
I003653,U0759,T003,view,2023-03-21 00:00:00,,16.51340676304135,mobile,recommendation
I003654,U0578,T006,favorite,2024-12-19 00:00:00,,,desktop,recommendation
I003655,U0395,T023,view,2023-06-18 00:00:00,,43.39683192823638,desktop,search
I003656,U0373,T022,rating,2023-01-15 00:00:00,3.1,,desktop,direct
I003657,U0682,T021,rating,2024-07-13 00:00:00,4.4,,tablet,browse
I003658,U0339,T046,view,2023-03-03 00:00:00,,72.42839862681832,mobile,recommendation
I003659,U0600,T020,view,2023-10-27 00:00:00,,37.249850205209206,mobile,search
I003660,U0549,T045,view,2023-03-20 00:00:00,,96.00403636204103,mobile,search
I003661,U0510,T037,view,2024-08-23 00:00:00,,353.5252559582579,mobile,search
I003662,U0668,T030,view,2023-05-10 00:00:00,,472.34753609351543,mobile,direct
I003663,U0913,T003,view,2024-05-24 00:00:00,,188.23676192206426,mobile,search
I003664,U0590,T014,view,2024-02-18 00:00:00,,93.8421484785282,mobile,browse
I003665,U0630,T001,view,2024-10-25 00:00:00,,267.3179074323151,mobile,browse
I003666,U0211,T036,inquiry,2023-06-24 00:00:00,,,mobile,browse
I003667,U0632,T012,inquiry,2023-07-09 00:00:00,,,mobile,recommendation
I003668,U0553,T042,view,2023-09-20 00:00:00,,4.570660313241771,mobile,search
I003669,U0539,T025,inquiry,2024-11-23 00:00:00,,,desktop,search
I003670,U0820,T014,view,2024-04-08 00:00:00,,55.48947934226273,mobile,direct
I003671,U0995,T043,view,2024-04-23 00:00:00,,230.7975792967414,mobile,direct
I003672,U0056,T005,view,2024-01-25 00:00:00,,111.56796119083388,mobile,recommendation
I003673,U0509,T003,view,2024-11-03 00:00:00,,73.22380131595725,mobile,browse
I003674,U0601,T029,view,2024-11-15 00:00:00,,89.4657880355199,mobile,browse
I003675,U0979,T031,inquiry,2023-06-24 00:00:00,,,tablet,recommendation
I003676,U0313,T041,view,2024-02-05 00:00:00,,90.43293298263488,mobile,search
I003677,U0720,T032,view,2023-09-23 00:00:00,,94.81109653423977,mobile,recommendation
I003678,U0155,T028,view,2023-05-14 00:00:00,,42.337316662654224,desktop,search
I003679,U0696,T020,view,2023-02-23 00:00:00,,105.63444958787858,mobile,search
I003680,U0928,T024,favorite,2023-12-17 00:00:00,,,mobile,search
I003681,U0314,T043,view,2024-03-29 00:00:00,,114.54967077023765,desktop,recommendation
I003682,U0039,T029,rating,2024-05-05 00:00:00,4.1,,desktop,search
I003683,U0807,T027,view,2024-01-29 00:00:00,,273.4934882734429,desktop,search
I003684,U0902,T026,view,2023-06-27 00:00:00,,123.94490279846576,mobile,search
I003685,U0309,T008,view,2024-12-13 00:00:00,,7.939717941849992,mobile,browse
I003686,U0051,T010,view,2024-08-31 00:00:00,,43.243972036508715,mobile,search
I003687,U0761,T012,inquiry,2024-03-14 00:00:00,,,mobile,search
I003688,U0806,T047,view,2024-01-05 00:00:00,,12.778128471384353,mobile,search
I003689,U0547,T008,share,2024-01-29 00:00:00,,,mobile,search
I003690,U0319,T050,view,2023-02-26 00:00:00,,122.35849187962371,tablet,search
I003691,U0057,T034,view,2024-11-10 00:00:00,,249.43561379279683,desktop,search
I003692,U0944,T001,view,2024-06-16 00:00:00,,40.011709029128866,mobile,browse
I003693,U0383,T040,view,2023-03-08 00:00:00,,16.01093138688658,tablet,direct
I003694,U0944,T049,view,2024-12-07 00:00:00,,41.60153458150169,mobile,recommendation
I003695,U0190,T004,favorite,2024-04-20 00:00:00,,,mobile,recommendation
I003696,U0273,T017,view,2023-02-05 00:00:00,,23.579994845423634,mobile,recommendation
I003697,U0461,T031,view,2023-07-06 00:00:00,,33.62383594505235,mobile,search
I003698,U0752,T022,view,2024-05-03 00:00:00,,252.09274165469304,mobile,browse
I003699,U0271,T022,inquiry,2023-01-17 00:00:00,,,mobile,direct
I003700,U0565,T009,view,2024-11-22 00:00:00,,24.28365481017688,desktop,browse
I003701,U0787,T023,rating,2024-08-15 00:00:00,4.1,,desktop,recommendation
I003702,U0860,T031,inquiry,2023-12-27 00:00:00,,,tablet,recommendation
I003703,U0355,T047,view,2024-03-03 00:00:00,,30.216768242869623,desktop,recommendation
I003704,U0873,T026,inquiry,2023-03-14 00:00:00,,,mobile,search
I003705,U0849,T010,view,2024-12-21 00:00:00,,16.80113311144836,mobile,search
I003706,U0076,T044,view,2024-04-01 00:00:00,,30.909922009593853,desktop,search
I003707,U0214,T004,inquiry,2023-08-01 00:00:00,,,desktop,recommendation
I003708,U0734,T011,view,2023-06-13 00:00:00,,18.33398041113594,mobile,recommendation
I003709,U0807,T024,view,2024-11-07 00:00:00,,16.199786634299436,tablet,browse
I003710,U0366,T006,view,2024-03-22 00:00:00,,169.46301966334067,mobile,recommendation
I003711,U0740,T029,view,2024-11-15 00:00:00,,316.34403989268947,desktop,search
I003712,U0993,T001,view,2024-06-03 00:00:00,,18.44521595907216,mobile,browse
I003713,U0247,T033,rating,2023-10-16 00:00:00,5.0,,desktop,search
I003714,U0524,T002,view,2024-06-22 00:00:00,,198.50187680430483,mobile,search
I003715,U0369,T019,view,2023-10-23 00:00:00,,150.25855061023037,mobile,search
I003716,U0940,T016,rating,2023-07-21 00:00:00,3.0,,mobile,browse
I003717,U0319,T020,rating,2023-07-01 00:00:00,3.5,,desktop,browse
I003718,U0460,T039,inquiry,2023-12-04 00:00:00,,,mobile,recommendation
I003719,U0573,T049,inquiry,2023-10-06 00:00:00,,,desktop,search
I003720,U0456,T013,view,2024-09-30 00:00:00,,3.2477840671670846,mobile,search
I003721,U0080,T045,view,2023-09-23 00:00:00,,137.11514286822316,mobile,search
I003722,U0315,T036,share,2024-06-07 00:00:00,,,desktop,search
I003723,U0539,T024,view,2023-10-09 00:00:00,,48.34461642637973,mobile,browse
I003724,U0212,T038,inquiry,2024-05-02 00:00:00,,,desktop,search
I003725,U0408,T036,view,2024-10-12 00:00:00,,33.62643072380728,mobile,search
I003726,U0937,T009,inquiry,2023-11-05 00:00:00,,,mobile,recommendation
I003727,U0893,T044,rating,2023-12-12 00:00:00,3.0,,mobile,recommendation
I003728,U0495,T033,view,2023-04-14 00:00:00,,38.9052676165551,mobile,search
I003729,U0849,T039,view,2023-05-16 00:00:00,,32.30823014435495,mobile,search
I003730,U0308,T024,view,2024-05-18 00:00:00,,125.82960147978793,mobile,search
I003731,U0449,T015,view,2023-07-31 00:00:00,,413.26381392651444,tablet,search
I003732,U0268,T012,view,2024-04-04 00:00:00,,171.98080944384017,mobile,browse
I003733,U0748,T021,view,2024-06-28 00:00:00,,126.81647530029983,mobile,browse
I003734,U0196,T001,inquiry,2024-01-21 00:00:00,,,mobile,recommendation
I003735,U0148,T015,inquiry,2024-08-19 00:00:00,,,mobile,recommendation
I003736,U0517,T015,favorite,2023-01-02 00:00:00,,,desktop,search
I003737,U0373,T018,view,2023-07-13 00:00:00,,285.2441004519687,desktop,recommendation
I003738,U0487,T041,view,2023-07-09 00:00:00,,61.40540445245287,mobile,direct
I003739,U0215,T031,favorite,2023-04-21 00:00:00,,,tablet,recommendation
I003740,U0833,T006,view,2024-04-24 00:00:00,,184.26615335594167,mobile,recommendation
I003741,U0326,T038,inquiry,2023-06-01 00:00:00,,,desktop,recommendation
I003742,U0010,T015,view,2023-07-29 00:00:00,,0.9693777625241929,mobile,search
I003743,U0411,T048,view,2023-11-10 00:00:00,,171.94826104538757,mobile,recommendation
I003744,U0670,T007,view,2024-05-08 00:00:00,,75.62349138240354,mobile,browse
I003745,U0885,T038,view,2023-11-17 00:00:00,,15.686938579605737,mobile,browse
I003746,U0353,T027,view,2023-01-15 00:00:00,,324.9159700607278,mobile,search
I003747,U0943,T042,view,2024-08-06 00:00:00,,176.6653544436217,mobile,search
I003748,U0754,T032,inquiry,2023-09-13 00:00:00,,,desktop,search
I003749,U0118,T005,inquiry,2023-08-14 00:00:00,,,desktop,recommendation
I003750,U0085,T041,view,2023-01-13 00:00:00,,34.06521381427049,desktop,recommendation
I003751,U0413,T020,favorite,2024-03-07 00:00:00,,,desktop,browse
I003752,U0068,T001,view,2023-01-26 00:00:00,,59.838662971679675,tablet,recommendation
I003753,U0619,T035,view,2023-02-05 00:00:00,,46.10520150401914,mobile,search
I003754,U0696,T030,inquiry,2024-03-08 00:00:00,,,desktop,browse
I003755,U0384,T047,view,2024-02-25 00:00:00,,208.3265707376046,desktop,browse
I003756,U0226,T007,favorite,2023-10-26 00:00:00,,,mobile,recommendation
I003757,U0927,T019,view,2023-10-12 00:00:00,,203.95792658495182,mobile,browse
I003758,U0792,T048,view,2024-02-15 00:00:00,,10.33020096308267,tablet,recommendation
I003759,U0736,T023,view,2023-12-13 00:00:00,,164.0778403560482,mobile,search
I003760,U0408,T005,favorite,2023-08-02 00:00:00,,,desktop,search
I003761,U0327,T001,favorite,2024-12-28 00:00:00,,,mobile,recommendation
I003762,U0438,T033,view,2024-03-15 00:00:00,,56.39406274821071,mobile,search
I003763,U0421,T019,view,2024-07-24 00:00:00,,55.88267869959431,desktop,browse
I003764,U0328,T040,view,2024-12-02 00:00:00,,78.3844754687252,mobile,browse
I003765,U0533,T001,view,2024-08-26 00:00:00,,31.024233262222825,mobile,direct
I003766,U0161,T027,view,2023-10-12 00:00:00,,33.96817173191277,mobile,recommendation
I003767,U0870,T041,view,2024-06-14 00:00:00,,562.8299259907055,mobile,recommendation
I003768,U0541,T031,favorite,2024-08-03 00:00:00,,,desktop,recommendation
I003769,U0635,T047,view,2023-05-19 00:00:00,,26.02777972887132,mobile,search
I003770,U0541,T035,view,2023-07-23 00:00:00,,17.271905376146304,mobile,search
I003771,U0047,T008,view,2023-10-06 00:00:00,,192.6955493066408,desktop,search
I003772,U0384,T043,view,2024-12-26 00:00:00,,179.90585934614307,mobile,recommendation
I003773,U0155,T020,view,2024-03-25 00:00:00,,47.28885003729091,mobile,browse
I003774,U0951,T029,view,2024-01-15 00:00:00,,137.77292611280464,mobile,recommendation
I003775,U0910,T036,rating,2024-10-01 00:00:00,5.0,,desktop,browse
I003776,U0348,T004,inquiry,2023-08-02 00:00:00,,,mobile,search
I003777,U0472,T002,view,2023-02-10 00:00:00,,94.88077043699555,tablet,search
I003778,U0903,T026,view,2024-12-30 00:00:00,,15.293207504944322,mobile,direct
I003779,U0934,T045,inquiry,2023-07-13 00:00:00,,,mobile,search
I003780,U0673,T004,view,2024-05-02 00:00:00,,9.490079312724598,desktop,browse
I003781,U0897,T013,view,2024-08-16 00:00:00,,63.85126702982792,tablet,recommendation
I003782,U0071,T025,inquiry,2024-01-31 00:00:00,,,tablet,search
I003783,U0944,T008,share,2024-06-01 00:00:00,,,mobile,direct
I003784,U0066,T049,inquiry,2024-03-03 00:00:00,,,tablet,search
I003785,U0541,T035,inquiry,2023-06-11 00:00:00,,,mobile,direct
I003786,U0061,T030,rating,2023-12-12 00:00:00,4.7,,mobile,recommendation
I003787,U0550,T046,view,2023-06-25 00:00:00,,22.038805411490575,mobile,browse
I003788,U0904,T028,inquiry,2024-10-25 00:00:00,,,mobile,recommendation
I003789,U0556,T006,inquiry,2023-10-28 00:00:00,,,desktop,search
I003790,U0511,T050,view,2024-06-23 00:00:00,,98.58857237144127,desktop,search
I003791,U0800,T048,view,2024-09-27 00:00:00,,53.31519857735279,mobile,recommendation
I003792,U0357,T042,view,2024-04-24 00:00:00,,118.24771746162958,mobile,browse
I003793,U0097,T048,inquiry,2024-06-08 00:00:00,,,desktop,search
I003794,U0041,T005,inquiry,2024-08-08 00:00:00,,,desktop,search
I003795,U0462,T036,view,2023-12-10 00:00:00,,25.810354137494784,desktop,recommendation
I003796,U0472,T031,rating,2024-07-21 00:00:00,2.2,,mobile,browse
I003797,U0854,T007,view,2023-12-07 00:00:00,,200.98341075992198,mobile,recommendation
I003798,U0534,T047,view,2024-09-11 00:00:00,,275.95244011045014,desktop,browse
I003799,U0468,T001,share,2023-09-19 00:00:00,,,mobile,direct
I003800,U0322,T049,view,2024-02-03 00:00:00,,87.45935388630527,mobile,browse
I003801,U0833,T025,view,2024-04-29 00:00:00,,61.15674981682317,desktop,search
I003802,U0378,T026,rating,2024-05-27 00:00:00,2.9,,desktop,recommendation
I003803,U0407,T039,inquiry,2024-06-23 00:00:00,,,mobile,browse
I003804,U0584,T022,view,2024-11-26 00:00:00,,8.72943747987483,tablet,search
I003805,U0191,T031,view,2023-06-29 00:00:00,,177.15699199865344,mobile,browse
I003806,U0786,T005,view,2024-09-22 00:00:00,,125.1214012468987,desktop,search
I003807,U0984,T021,view,2023-06-19 00:00:00,,68.02910067592661,mobile,search
I003808,U0145,T007,view,2024-08-22 00:00:00,,15.124563691410222,mobile,direct
I003809,U0726,T047,view,2023-05-05 00:00:00,,122.90282050745223,desktop,browse
I003810,U0645,T036,inquiry,2024-08-30 00:00:00,,,tablet,search
I003811,U0220,T003,favorite,2024-10-04 00:00:00,,,mobile,recommendation
I003812,U0893,T049,view,2024-03-19 00:00:00,,48.71987775130749,tablet,recommendation
I003813,U0765,T002,view,2023-01-11 00:00:00,,28.408763435818052,desktop,search
I003814,U0927,T012,rating,2023-11-17 00:00:00,3.5,,desktop,direct
I003815,U0875,T035,view,2023-05-10 00:00:00,,64.89346476536167,mobile,recommendation
I003816,U0578,T047,view,2023-04-08 00:00:00,,106.72134853534398,mobile,recommendation
I003817,U0170,T042,view,2024-01-11 00:00:00,,0.11504063243505604,tablet,search
I003818,U0702,T046,view,2023-03-28 00:00:00,,168.44036564403464,tablet,browse
I003819,U0113,T035,view,2024-05-11 00:00:00,,20.555367285029533,desktop,recommendation
I003820,U0097,T041,favorite,2023-01-04 00:00:00,,,tablet,direct
I003821,U0711,T012,inquiry,2023-09-07 00:00:00,,,mobile,search
I003822,U0440,T015,view,2023-06-29 00:00:00,,151.53613012804453,mobile,search
I003823,U0572,T041,view,2023-12-28 00:00:00,,196.34884047861115,mobile,search
I003824,U0774,T037,favorite,2024-07-08 00:00:00,,,desktop,recommendation
I003825,U0131,T037,inquiry,2024-02-12 00:00:00,,,mobile,search
I003826,U0393,T029,view,2024-04-12 00:00:00,,77.41053755691148,desktop,search
I003827,U0039,T039,view,2024-02-06 00:00:00,,62.733856278167025,desktop,search
I003828,U0094,T037,inquiry,2023-04-12 00:00:00,,,mobile,recommendation
I003829,U0348,T040,view,2023-10-16 00:00:00,,158.85762712544494,tablet,search
I003830,U0959,T010,view,2023-07-22 00:00:00,,13.232240317842404,desktop,direct
I003831,U0550,T017,inquiry,2023-09-08 00:00:00,,,mobile,browse
I003832,U0377,T035,view,2023-12-11 00:00:00,,62.02649583026004,mobile,search
I003833,U0772,T012,view,2024-11-08 00:00:00,,514.3535844252403,mobile,browse
I003834,U0935,T002,view,2024-11-19 00:00:00,,75.2790849130898,mobile,recommendation
I003835,U0202,T005,view,2023-09-10 00:00:00,,53.30074001833816,mobile,recommendation
I003836,U0039,T048,favorite,2023-06-11 00:00:00,,,mobile,search
I003837,U0977,T029,view,2023-02-04 00:00:00,,385.7300397817098,desktop,recommendation
I003838,U0543,T026,view,2023-10-09 00:00:00,,12.017008537067552,mobile,search
I003839,U0724,T031,favorite,2024-10-11 00:00:00,,,mobile,search
I003840,U0836,T041,view,2024-01-15 00:00:00,,288.89598032250785,mobile,browse
I003841,U0157,T022,view,2023-02-10 00:00:00,,408.58901684691165,mobile,search
I003842,U0454,T037,favorite,2024-05-31 00:00:00,,,mobile,browse
I003843,U0061,T011,inquiry,2023-09-13 00:00:00,,,desktop,recommendation
I003844,U0761,T024,view,2024-05-05 00:00:00,,51.05560273694176,tablet,search
I003845,U0086,T024,inquiry,2023-11-04 00:00:00,,,mobile,search
I003846,U0391,T012,rating,2023-04-12 00:00:00,5.0,,mobile,recommendation
I003847,U0605,T007,view,2023-10-04 00:00:00,,358.9955776298264,mobile,browse
I003848,U0170,T027,view,2024-11-18 00:00:00,,243.48540868098485,desktop,search
I003849,U0781,T007,view,2023-11-17 00:00:00,,106.13307470829454,desktop,search
I003850,U0698,T013,view,2024-05-20 00:00:00,,130.09784340976893,desktop,search
I003851,U0239,T005,view,2024-06-18 00:00:00,,22.842626899487186,desktop,recommendation
I003852,U0346,T027,view,2023-06-26 00:00:00,,28.423807333893226,desktop,recommendation
I003853,U0810,T004,inquiry,2023-12-06 00:00:00,,,mobile,browse
I003854,U0518,T040,view,2023-10-15 00:00:00,,2.4804762602191226,mobile,recommendation
I003855,U0927,T016,share,2023-07-11 00:00:00,,,mobile,search
I003856,U0732,T036,inquiry,2023-04-09 00:00:00,,,mobile,recommendation
I003857,U0149,T018,share,2024-01-09 00:00:00,,,mobile,search
I003858,U0720,T035,share,2023-08-06 00:00:00,,,tablet,search
I003859,U0224,T015,share,2024-01-07 00:00:00,,,mobile,direct
I003860,U0138,T019,rating,2023-09-30 00:00:00,4.7,,mobile,recommendation
I003861,U0430,T008,view,2024-01-06 00:00:00,,73.05149452515289,mobile,search
I003862,U0232,T008,view,2024-11-21 00:00:00,,138.64450199703612,mobile,search
I003863,U0895,T001,view,2023-05-31 00:00:00,,600.4768264440598,mobile,recommendation
I003864,U0310,T005,share,2024-01-21 00:00:00,,,mobile,browse
I003865,U0334,T042,view,2024-09-03 00:00:00,,157.95139769799877,desktop,search
I003866,U0211,T031,view,2024-06-20 00:00:00,,25.1878812396865,mobile,recommendation
I003867,U0703,T047,favorite,2023-01-16 00:00:00,,,mobile,browse
I003868,U0403,T044,inquiry,2024-04-21 00:00:00,,,mobile,search
I003869,U0985,T043,favorite,2024-10-31 00:00:00,,,mobile,recommendation
I003870,U0581,T047,view,2023-02-12 00:00:00,,194.89656519057064,mobile,recommendation
I003871,U0188,T045,inquiry,2024-01-21 00:00:00,,,desktop,direct
I003872,U0255,T028,view,2024-10-29 00:00:00,,1.8755359970138077,mobile,direct
I003873,U0414,T015,share,2024-05-31 00:00:00,,,tablet,direct
I003874,U0548,T043,view,2024-06-21 00:00:00,,147.64151640587258,desktop,direct
I003875,U0403,T037,view,2024-05-23 00:00:00,,513.4225001387151,desktop,recommendation
I003876,U0436,T018,inquiry,2023-12-10 00:00:00,,,mobile,search
I003877,U0334,T014,inquiry,2023-10-09 00:00:00,,,tablet,search
I003878,U0077,T011,view,2023-09-13 00:00:00,,28.117993724368564,mobile,browse
I003879,U0368,T010,view,2024-03-14 00:00:00,,13.26881895017887,desktop,recommendation
I003880,U0399,T003,view,2023-12-09 00:00:00,,40.33529650708835,mobile,direct
I003881,U0845,T011,view,2023-01-17 00:00:00,,187.8245542526625,desktop,search
I003882,U0368,T002,view,2024-11-13 00:00:00,,387.64935063183657,mobile,search
I003883,U0366,T020,view,2023-08-11 00:00:00,,508.3919923720385,desktop,recommendation
I003884,U0327,T002,view,2024-02-03 00:00:00,,92.5688647578062,desktop,search
I003885,U0004,T015,inquiry,2023-03-13 00:00:00,,,mobile,search
I003886,U0596,T024,favorite,2023-01-09 00:00:00,,,mobile,recommendation
I003887,U0533,T018,view,2024-08-16 00:00:00,,180.91098158726592,mobile,search
I003888,U0116,T048,view,2024-12-21 00:00:00,,189.65144167012332,tablet,search
I003889,U0090,T039,view,2023-02-03 00:00:00,,233.29116210995716,desktop,recommendation
I003890,U0491,T038,view,2023-11-15 00:00:00,,56.367835366066046,mobile,recommendation
I003891,U0493,T013,view,2023-11-24 00:00:00,,247.73084313804057,desktop,search
I003892,U0326,T045,view,2023-04-28 00:00:00,,33.107414869871974,mobile,search
I003893,U0640,T004,inquiry,2024-12-05 00:00:00,,,mobile,recommendation
I003894,U0659,T012,inquiry,2023-12-06 00:00:00,,,mobile,search
I003895,U0177,T048,view,2023-06-28 00:00:00,,21.938875829920182,tablet,search
I003896,U0959,T045,share,2024-07-06 00:00:00,,,desktop,search
I003897,U0749,T011,inquiry,2024-04-06 00:00:00,,,mobile,search
I003898,U0847,T036,view,2023-12-26 00:00:00,,69.37160652402693,desktop,search
I003899,U0792,T009,view,2023-05-13 00:00:00,,304.3882497900038,mobile,search
I003900,U0447,T001,inquiry,2024-10-09 00:00:00,,,desktop,search
I003901,U0555,T029,view,2023-08-10 00:00:00,,216.41879705778257,mobile,browse
